229,100991
230,100026
231,99725
232,92245
233,106571
234,101274
235,99557
236,99872
237,99727
238,100622
239,99501
240,100895
241,98833
242,91415
243,109624
244,100335
245,99732
246,99902
247,100880
248,99672
249,99664
250,100746
251,103514
252,89156
253,107071
254,92291
255,107027
256,101369
257,99842
258,99445
259,100242
260,101831
261,97582
262,91969
263,107278
264,100802
265,99658
266,98305
267,100695
268,100973
269,99408
270,102053
271,97827
272,92914
273,102867
274,104861
275,100590
276,100001
277,98829
278,101496
279,98424
280,101299
281,101072
282,92337
283,106413
284,98725
285,101393
286,98018
287,100020
288,100674
289,99642
290,100978
291,98321
292,95191
293,104729
294,99828
295,100751
296,99851
297,99633
298,99589
299,99802
300,100975
301,98473
302,104211
303,91795
304,106690
305,99837
306,100095
307,95169
308,101449
309,103302
310,99438
311,101502
312,92739
313,105977
314,100219
315,99796
316,100577
317,100955
318,97863
319,101132
320,100087
321,98792
322,95455
323,104595
324,98921
325,100408
326,98694
327,100484
328,100484
329,99609
330,115711
331,80616
332,104302
333,117112
334,84691
335,99788
336,99486
337,101488
338,98952
339,100861
340,101453
341,91146
342,106682
343,100349
344,99911
345,98704
346,101629
347,98792
348,99534
349,114534
350,80758
351,105870
352,91507
353,108292
354,99037
355,100841
356,100402
357,100028
358,99863
359,100019
360,92771
361,107036
362,99802
363,100751
364,100015
365,99441
366,100455
367,99450
368,100583
369,91946
370,107304
371,100852
372,100790
373,99243
374,99546
375,100526
376,99396
377,100188
378,92100
379,107534
380,127842
381,73259
382,99401
383,99411
384,100567
385,99113
386,100824
387,99295
388,93155
389,108508
390,106132
391,92951
392,97219
393,99801
394,102524
395,101079
396,100194
397,91890
398,107937
399,99810
400,107186
401,92960
402,99738
403,101121
404,99107
405,100085
406,93551
407,106230
408,99976
409,100238
410,105694
411,93989
412,102485
413,91027
414,106566
415,101043
416,99355
417,99766
418,99286
419,99619
420,91395
421,109793
422,96319
423,99388
424,100782
425,99375
426,5578032
427,109495
428,1010
429,106745
430,98519
431,109417
432,98073
433,99332
434,99860
435,94326
436,106246
437,99663
438,103202
439,97485
440,100473
441,91662
442,108846
443,99144
444,100972
445,100564
446,99410
447,100080
448,99235
449,99877
450,94540
451,106440
452,100783
453,100055
454,100433
455,99124
456,97997
457,101122
458,101811
459,98725
460,92421
461,107596
462,100183
463,100300
464,100944
465,99720
466,100395
467,100100
468,98023
469,100469
470,93266
471,105854
472,98642
473,102763
474,97704
475,102002
476,101544
477,97675
478,100043
479,116054
480,78342
481,106598
482,101157
483,97841
484,97740
485,101597
486,98129
487,98916
488,100974
489,93369
490,106264
491,99574
492,101396
493,99482
494,100696
495,100209
496,101960
497,97017
498,100883
499,98225
500,99746
501,95193
502,106826
503,101722
504,101669
505,97897
506,109583
507,93100
508,100137
509,98881
510,99163
511,99509
512,92931
513,104937
514,98123
515,102406
516,107885
517,90146
518,101902
519,98901
520,99271
521,103693
522,97636
523,102492
524,93745
525,107574
526,107592
527,91156
528,99628
529,100966
530,99833
531,98541
532,99281
533,99582
534,100103
535,95002
536,104383
537,102278
538,101669
539,98739
540,98968
541,98357
542,100723
543,99968
544,103747
545,97134
546,93266
547,107983
548,97831
549,102779
550,96422
551,104208
552,98239
553,105567
554,95582
555,99976
556,92268
557,107474
558,102047
559,95614
560,103982
561,99409
562,98272
563,98972
564,101479
565,99998
566,93196
567,107117
568,96219
569,104475
570,97038
571,103884
572,96435
573,103764
574,98874
575,100733
576,92690
577,106649
578,99584
579,99220
580,102158
581,99707
582,98810
583,100211
584,100772
585,99269
586,93145
587,108002
588,99614
589,101113
590,98371
591,100069
592,100264
593,99763
594,99216
595,98861
596,94313
597,105897
598,101709
599,98491
600,101201
601,99253
602,100934
603,99498
604,100541
605,99615
606,93696
607,106674
608,98948
609,100926
610,99633
611,100447
612,98789
613,100889
614,97457
615,103541
616,91968
617,103109
618,99571
619,100203
620,104974
621,99134
622,107317
623,85457
624,98616
625,107468
626,109673
627,89886
628,101034
629,99218
630,100788
631,100026
632,93405
633,107514
634,99087
635,102203
636,104397
637,94083
638,101027
639,95653
640,98093
641,102932
642,93387
643,104916
644,101407
645,99549
646,115833
647,86397
648,99465
649,98013
650,102625
651,100036
652,100820
653,90930
654,134153
655,83628
656,139551
657,54515
658,1136464
659,235254
660,50304
661,91857
662,117896
663,105765
664,72652
665,78705
666,99048
667,100179
668,155710
669,47401
670,96008
671,100015
672,99945
673,100733
674,99344
675,100331
676,99568
677,4463016
678,9263
679,33600
680,107936
681,86766
682,99536
683,100523
684,99510
685,109849
686,98241
687,92524
688,106561
689,100656
690,102142
691,98125
692,99966
693,100192
694,100845
695,98603
696,98336
697,93287
698,108899
699,99068
700,99326
701,101317
702,99726
703,99545
704,100244
705,99258
706,101254
707,91552
708,108075
709,99087
710,99655
711,101709
712,98683
713,101323
714,98464
715,99727
716,100900
717,91795
718,108237
719,99010
720,101354
721,99072
722,98923
723,102485
724,101043
725,90896
726,106536
727,100707
728,99179
729,99880
730,100609
731,99131
732,100544
733,99916
734,100028
735,100870
736,99262
737,92432
738,108687
739,98622
740,100905
741,98977
742,100059
743,101633
744,98551
745,101058
746,98471
747,99250
748,93762
749,107735
750,99527
751,100040
752,100553
753,134927
754,57407
755,108404
756,98552
757,99247
758,101454
759,99882
760,101686
761,101137
762,99548
763,99780
764,92906
765,108426
766,98347
767,99354
768,101639
769,98954
770,100785
771,100289
772,103210
773,88991
774,107475
775,99385
776,99587
777,101619
778,98757
779,99718
780,100848
781,99545
782,99276
783,100962
784,91433
785,108255
786,99375
787,101844
788,98366
789,100635
790,99856
791,101145
792,98149
793,101641
794,92065
795,107993
796,99004
797,100042
798,100416
799,99980
800,100824
801,99075
802,98321
803,102300
804,91726
805,106839
806,101420
807,99175
808,100754
809,98947
810,101978
811,98747
812,100101
813,97518
814,103338
815,91348
816,104736
817,103628
818,95970
819,101524
820,101160
821,92736
822,109187
823,96596
824,103106
825,98092
826,116439
827,82178
828,103270
829,99127
830,101056
831,91139
832,106768
833,112111
834,87197
835,102024
836,104890
837,87111
838,99888
839,105639
840,101989
841,92546
842,104512
843,109578
844,91345
845,101844
846,97686
847,102661
848,96839
849,103518
850,96807
851,101466
852,93515
853,105333
854,101968
855,99821
856,100608
857,96598
858,104005
859,96572
860,100221
861,101646
862,93153
863,104182
864,102711
865,100857
866,96258
867,104792
868,96988
869,101980
870,94944
871,101848
872,102176
873,91564
874,106211
875,101213
876,101755
877,97693
878,101597
879,97219
880,102441
881,99461
882,99210
883,103603
884,91667
885,105154
886,102353
887,99347
888,97902
889,99495
890,96876
891,103787
892,96291
893,103507
894,95531
895,103792
896,94054
897,108291
898,95636
899,105318
900,96798
901,103813
902,96989
903,102061
904,96792
905,101793
906,93786
907,103781
908,102571
909,96980
910,103884
911,98948
912,100064
913,99243
914,102106
915,95888
916,104365
917,91888
918,102622
919,105109
920,95679
921,103738
922,96190
923,103876
924,96207
925,102688
926,96417
927,104096
928,93086
929,103966
930,102939
931,97493
932,100776
933,102854
934,97801
935,102632
936,90657
937,107502
938,97458
939,100375
940,99341
941,101680
942,93186
943,105429
944,103207
945,96744
946,102052
947,97437
948,101955
949,97777
950,103948
951,96890
952,101926
953,97817
954,100959
955,94116
956,107472
957,97586
958,102228
959,98571
960,101776
961,98214
962,101872
963,98318
964,99591
965,100816
966,102803
967,91350
968,105030
969,103613
970,95332
971,103990
972,95972
973,104115
974,96640
975,104014
976,90228
977,104215
978,105818
979,97383
980,101238
981,98301
982,101871
983,99120
984,103193
985,98199
986,94334
987,108216
988,98166
989,100199
990,99127
991,101278
992,98789
993,102983
994,96909
995,101750
996,92233
997,1154376
998,2610426
999,4569
1000,34220
1001,376522
1002,25160
1003,126882
1004,67039
1005,98777
1006,107747
1007,105032
1008,92383
1009,101136
1010,106262
1011,109618
1012,88881
1013,123525
1014,79856
1015,124300
1016,89544
1017,816137
1018,94649
1019,84106
1020,98334
1021,98639
1022,97756
1023,98031
1024,96557
1025,91518
1026,95864
1027,101073
1028,1481511
1029,22571
1030,93393
1031,101254
1032,99551
1033,100854
1034,100332
1035,99383
1036,7169082
1037,9640
1038,27046
1039,95089
1040,99676
1041,99417
1042,105632
1043,99783
1044,104782
1045,95908
1046,102980
1047,91893
1048,107675
1049,98868
1050,100230
1051,99170
1052,101344
1053,100859
1054,98076
1055,102217
1056,92271
1057,106312
1058,100228
1059,99850
1060,102115
1061,98600
1062,98756
1063,99055
1064,98883
1065,102549
1066,92905
1067,108141
1068,116514
1069,84509
1070,100708
1071,99936
1072,99890
1073,99939
1074,99057
1075,92859
1076,115626
1077,81907
1078,116934
1079,745998
1080,40058
1081,97781
1082,99790
1083,99981
1084,100196
1085,100619
1086,109316
1087,99596
1088,98179
1089,100038
1090,97056
1091,102582
1092,101224
1093,96840
1094,100570
1095,94428
1096,107243
1097,102247
1098,98748
1099,100698
1100,99209
1101,96371
1102,105653
1103,99918
1104,90297
1105,107683
1106,99016
1107,102216
1108,98827
1109,108311
1110,90426
1111,100100
1112,101863
1113,92217
1114,107714
1115,102454
1116,97601
1117,98929
1118,101439
1119,101797
1120,98237
1121,102265
1122,89313
1123,108599
1124,99317
1125,100228
1126,101557
1127,99097
1128,101174
1129,98323
1130,91137
1131,108489
1132,108678
1133,92008
1134,100781
1135,100811
1136,97257
1137,101323
1138,99364
1139,91862
1140,106065
1141,103147
1142,111082
1143,87290
1144,101880
1145,98627
1146,100584
1147,99907
1148,91853
1149,119251
1150,73759
1151,115508
1152,106795
1153,100229
1154,92535
1155,99565
1156,100882
1157,100774
1158,90662
1159,109297
1160,99268
1161,99963
1162,106319
1163,94061
1164,99564
1165,99325
1166,101433
1167,90956
1168,107177
1169,102009
1170,98695
1171,98710
1172,104462
1173,89055
1174,107884
1175,99444
1176,100925
1177,100223
1178,97609
1179,99759
1180,100648
1181,92305
1182,106495
1183,100757
1184,100331
1185,101281
1186,98951
1187,98773
1188,100482
1189,112519
1190,71366
1191,117448
1192,105774
1193,93767
1194,98651
1195,101876
1196,91112
1197,109509
1198,98387
1199,102055
1200,100366
1201,98781
1202,99230
1203,101253
1204,91737
1205,114368
1206,89661
1207,95380
1208,99179
1209,108505
1210,93058
1211,107562
1212,99952
1213,99756
1214,100776
1215,97795
1216,99488
1217,97796
1218,102239
1219,99969
1220,92952
1221,107485
1222,100201
1223,99992
1224,100378
1225,98853
1226,102164
1227,98167
1228,100652
1229,100763
1230,91806
1231,108053
1232,98346
1233,100702
1234,100334
1235,100751
1236,98819
1237,100448
1238,99264
1239,100327
1240,93201
1241,106352
1242,100084
1243,101433
1244,99511
1245,98157
1246,100505
1247,100191
1248,101214
1249,92088
1250,107749
1251,99512
1252,108049
1253,92847
1254,100565
1255,99852
1256,99513
1257,100546
1258,99588
1259,91962
1260,107827
1261,100696
1262,142032
1263,99832
1264,49996
1265,108075
1266,99651
1267,99939
1268,100231
1269,98740
1270,101251
1271,99270
1272,92581
1273,1141312
1274,66989
1275,102709
1276,98270
1277,99980
1278,99076
1279,99403
1280,98683
1281,100813
1282,100105
1283,100197
1284,92500
1285,107215
1286,98754
1287,100176
1288,99634
1289,101672
1290,101368
1291,98066
1292,103132
1293,89356
1294,107185
1295,99318
1296,100730
1297,98333
1298,100806
1299,101308
1300,92761
1301,106360
1302,99194
1303,101188
1304,97762
1305,102164
1306,97710
1307,103082
1308,96542
1309,102321
1310,99981
1311,93215
1312,108277
1313,98065
1314,102555
1315,98149
1316,100835
1317,99074
1318,99482
1319,98803
1320,101846
1321,101375
1322,91954
1323,109231
1324,99365
1325,98620
1326,102182
1327,98239
1328,100816
1329,97688
1330,102553
1331,90231
1332,108413
1333,101219
1334,100598
1335,99436
1336,98949
1337,101265
1338,98826
1339,100566
1340,100057
1341,91229
1342,109795
1343,99205
1344,100112
1345,95969
1346,102388
1347,97370
1348,106233
1349,97804
1350,93295
1351,109645
1352,97641
1353,92447
1354,108801
1355,98225
1356,100336
1357,99220
1358,101183
1359,99805
1360,99692
1361,100374
1362,91271
1363,108129
1364,100673
1365,100411
1366,98066
1367,102114
1368,96987
1369,101775
1370,100275
1371,92946
1372,107325
1373,100049
1374,100496
1375,99194
1376,99594
1377,101400
1378,100122
1379,104852
1380,84685
1381,109570
1382,109683
1383,90078
1384,101634
1385,98994
1386,100097
1387,99366
1388,101311
1389,91930
1390,106614
1391,100537
1392,106195
1393,94169
1394,99069
1395,99060
1396,100341
1397,92059
1398,108983
1399,99947
1400,100452
1401,99156
1402,105761
1403,94208
1404,100565
1405,96921
1406,102331
1407,91745
1408,107268
1409,100978
1410,97047
1411,103704
1412,105507
1413,95061
1414,99112
1415,100843
1416,91032
1417,1733259
1418,1021685
1419,4437
1420,42083
1421,96826
1422,99309
1423,99820
1424,99624
1425,101338
1426,109959
1427,97326
1428,108455
1429,100830
1430,92977
1431,99762
1432,100374
1433,100948
1434,91006
1435,105959
1436,102154
1437,99180
1438,110032
1439,88995
1440,102286
1441,98481
1442,101407
1443,91384
1444,106900
1445,100850
1446,100128
1447,100560
1448,104825
1449,94142
1450,98569
1451,1637455
1452,59452
1453,97579
1454,99318
1455,100063
1456,98817
1457,99714
1458,1410645
1459,95949
1460,94341
1461,99389
1462,99927
1463,99891
1464,100061
1465,110644
1466,99070
1467,99150
1468,92381
1469,107097
1470,99670
1471,101662
1472,99762
1473,98444
1474,101377
1475,99847
1476,98215
1477,102890
1478,91224
1479,109296
1480,110274
1481,89427
1482,99894
1483,100038
1484,99753
1485,99065
1486,100131
1487,90441
1488,108428
1489,100672
1490,107617
1491,93349
1492,96822
1493,101370
1494,97556
1495,101304
1496,99255
1497,102297
1498,92495
1499,3178297
1500,119634
1501,5048
1502,98635
1503,98398
1504,588731
1505,19477
1506,92958
1507,98756
1508,100190
1509,99920
1510,99812
1511,100504
1512,110239
1513,90494
1514,107577
1515,99099
1516,110709
1517,90561
1518,99476
1519,100427
1520,91085
1521,107383
1522,99408
1523,101620
1524,101746
1525,96834
1526,108072
1527,93976
1528,98527
1529,101422
1530,90851
1531,108062
1532,100701
1533,100078
1534,98306
1535,99661
1536,99624
1537,103261
1538,91592
1539,108162
1540,100085
1541,99190
1542,101031
1543,99616
1544,100822
1545,99385
1546,112120
1547,66520
1548,3184009
1549,4463
1550,28492
1551,95536
1552,99637
1553,99283
1554,110817
1555,96948
1556,100849
1557,91604
1558,108118
1559,102673
1560,98000
1561,100415
1562,101630
1563,98012
1564,100772
1565,98701
1566,100299
1567,91071
1568,107781
1569,99920
1570,115073
1571,83167
1572,102056
1573,99225
1574,100878
1575,99948
1576,99871
1577,91998
1578,108343
1579,101132
1580,99771
1581,91288
1582,108270
1583,91462
1584,107938
1585,101426
1586,99457
1587,106895
1588,94317
1589,99882
1590,91893
1591,108271
1592,99507
1593,99680
1594,100630
1595,99199
1596,100258
1597,101060
1598,91642
1599,107352
1600,99766
1601,99248
1602,101148
1603,99685
1604,100482
1605,100051
1606,99787
1607,91501
1608,108297
1609,99214
1610,100788
1611,98976
1612,100894
1613,99300
1614,99686
1615,100470
1616,92054
1617,108631
1618,99220
1619,100739
1620,99173
1621,100664
1622,99111
1623,99895
1624,99305
1625,101701
1626,91307
1627,108148
1628,99330
1629,97847
1630,101889
1631,102736
1632,89445
1633,107629
1634,100618
1635,97022
1636,100748
1637,99818
1638,99107
1639,102050
1640,93230
1641,107893
1642,99509
1643,99739
1644,98713
1645,102030
1646,99424
1647,101266
1648,91250
1649,108057
1650,100076
1651,101106
1652,98882
1653,100727
1654,100688
1655,99442
1656,99615
1657,99309
1658,91321
1659,110172
1660,100914
1661,99635
1662,99225
1663,98257
1664,101396
1665,100385
1666,99074
1667,100985
1668,91470
1669,108918
1670,100258
1671,100835
1672,99300
1673,100663
1674,98569
1675,99887
1676,99174
1677,91894
1678,109628
1679,99400
1680,100997
1681,99687
1682,100358
1683,100263
1684,98740
1685,100511
1686,90105
1687,108635
1688,100541
1689,101089
1690,100134
1691,99435
1692,100760
1693,100414
1694,99300
1695,90733
1696,109401
1697,98599
1698,98943
1699,100690
1700,101473
1701,99818
1702,99587
1703,100590
1704,91259
1705,109500
1706,99184
1707,108516
1708,90269
1709,100777
1710,99640
1711,99915
1712,100449
1713,91024
1714,108399
1715,100386
1716,101029
1717,99881
1718,91445
1719,108073
1720,100355
1721,99078
1722,99845
1723,100352
1724,101044
1725,98992
1726,100068
1727,92590
1728,107186
1729,100101
1730,100105
1731,97726
1732,100370
1733,103209
1734,99343
1735,100202
1736,90471
1737,109084
1738,100556
1739,99634
1740,99916
1741,99890
1742,100104
1743,97886
1744,101174
1745,90532
1746,110591
1747,96829
1748,101967
1749,99387
1750,102509
1751,98716
1752,100650
1753,100796
1754,89064
1755,109047
1756,98918
1757,102952
1758,95428
1759,99914
1760,100730
1761,101434
1762,98872
1763,99620
1764,101443
1765,91763
1766,107513
1767,102051
1768,99851
1769,98958
1770,114617
1771,83443
1772,100483
1773,101069
1774,99602
1775,92750
1776,108399
1777,99681
1778,99761
1779,103164
1780,89172
1781,108462
1782,99402
1783,99544
1784,100788
1785,100501
1786,99723
1787,100394
1788,99585
1789,91596
1790,107925
1791,100683
1792,98909
1793,99606
1794,99669
1795,100333
1796,100155
1797,100359
1798,91678
1799,107557
1800,99432
1801,101228
1802,99779
1803,100494
1804,100326
1805,98988
1806,98976
1807,102228
1808,90991
1809,108541
1810,98331
1811,101772
1812,100466
1813,99130
1814,100290
1815,100339
1816,100926
1817,89369
1818,111630
1819,98307
1820,99849
1821,101811
1822,97069
1823,100780
1824,101126
1825,99285
1826,92816
1827,109045
1828,96764
1829,102342
1830,103215
1831,88224
1832,98186
1833,108185
1834,100080
1835,99853
1836,91228
1837,108938
1838,101259
1839,99875
1840,99131
1841,101331
1842,98701
1843,100588
1844,99897
1845,99413
1846,91922
1847,105946
1848,1157492
1849,41703
1850,104764
1851,98710
1852,98860
1853,100927
1854,99854
1855,99976
1856,97886
1857,100794
1858,101166
1859,92141
1860,106340
1861,101189
1862,98916
1863,99287
1864,104401
1865,90466
1866,107936
1867,104836
1868,94147
1869,96965
1870,100060
1871,95770
1872,106095
1873,100854
1874,100274
1875,102014
1876,98071
1877,110024
1878,91260
1879,100343
1880,99307
1881,91481
1882,108818
1883,98614
1884,100461
1885,100830
1886,95773
1887,109240
1888,95551
1889,99927
1890,91871
1891,106671
1892,101698
1893,97307
1894,101331
1895,99847
1896,101743
1897,99336
1898,92295
1899,108489
1900,99583
1901,100122
1902,99397
1903,99727
1904,97754
1905,104098
1906,96548
1907,101677
1908,91986
1909,106568
1910,101835
1911,99747
1912,100068
1913,98924
1914,100595
1915,99873
1916,99637
1917,92229
1918,107681
1919,99227
1920,100835
1921,98071
1922,99782
1923,101499
1924,100191
1925,98989
1926,101560
1927,92195
1928,107116
1929,1668635
1930,36727
1931,87565
1932,99350
1933,99818
1934,2186503
1935,104662
1936,889
1937,110060
1938,106910
1939,100316
1940,99656
1941,91725
1942,107661
1943,101255
1944,100121
1945,99152
1946,98198
1947,98929
1948,104126
1949,98602
1950,92939
1951,108158
1952,100298
1953,99023
1954,100770
1955,100129
1956,98821
1957,101593
1958,98042
1959,92518
1960,108219
1961,97867
1962,102580
1963,98016
1964,101695
1965,100849
1966,99087
1967,100179
1968,92713
1969,106708
1970,99799
1971,100682
1972,107099
1973,100022
1974,93452
1975,97771
1976,101811
1977,91193
1978,108493
1979,100012
1980,100007
1981,99248
1982,108149
1983,741590
1984,46054
1985,98019
1986,99114
1987,98378
1988,99369
1989,3665098
1990,45776
1991,1818
1992,90084
1993,97038
1994,99715
1995,99546
1996,101075
1997,98671
1998,111709
1999,91465
2000,3265237
2001,9314
2002,29157
2003,95351
2004,99439
2005,100412
2006,99298
2007,108745
2008,100000
2009,101531
2010,99932
2011,99833
2012,99367
2013,92472
2014,105373
2015,102368
2016,100057
2017,100672
2018,100056
2019,99907
2020,99481
2021,100365
2022,92988
2023,106923
2024,99707
2025,100210
2026,99801
2027,100139
2028,99747
2029,99329
2030,99096
2031,101340
2032,91928
2033,713962
2034,87947
2035,98026
2036,99153
2037,99905
2038,99794
2039,100211
2040,108790
2041,100573
2042,99968
2043,100598
2044,90870
2045,108907
2046,101114
2047,98043
2048,100242
2049,101009
2050,99751
2051,99057
2052,99376
2053,92048
2054,109229
2055,98858
2056,101196
2057,99181
2058,101703
2059,114906
2060,77214
2061,108180
2062,98786
2063,100939
2064,96204
2065,101162
2066,92107
2067,107761
2068,99263
2069,100029
2070,102295
2071,97814
2072,101645
2073,99819
2074,99717
2075,100484
2076,91706
2077,108161
2078,100253
2079,98001
2080,101002
2081,101324
2082,99426
2083,98292
2084,93257
2085,108464
2086,99507
2087,100905
2088,100104
2089,99929
2090,99368
2091,101147
2092,98488
2093,100265
2094,91655
2095,108646
2096,100674
2097,99352
2098,100532
2099,99197
2100,102667
2101,98773
2102,97386
2103,98597
2104,93299
2105,110012
2106,98718
2107,100327
2108,100446
2109,98985
2110,3640923
2111,9096
2112,44924
2113,97632
2114,99233
2115,99873
2116,869684
2117,3637
2118,32378
2119,95684
2120,100490
2121,99673
2122,99671
2123,110234
2124,99137
2125,100135
2126,105139
2127,93192
2128,99990
2129,100287
2130,91982
2131,106603
2132,101099
2133,101255
2134,98391
2135,98171
2136,108487
2137,94633
2138,97943
2139,98514
2140,102387
2141,92650
2142,105950
2143,100269
2144,100274
2145,99823
2146,116329
2147,83829
2148,99789
2149,100263
2150,101936
2151,92846
2152,108490
2153,99028
2154,99799
2155,100520
2156,108887
2157,90454
2158,100744
2159,92253
2160,106496
2161,99957
2162,98393
2163,100150
2164,100951
2165,98599
2166,108845
2167,93366
2168,102279
2169,89904
2170,99241
2171,108263
2172,99551
2173,99730
2174,98765
2175,100271
2176,93703
2177,107219
2178,100269
2179,100081
2180,856465
2181,40379
2182,96241
2183,100215
2184,99440
2185,99416
2186,99571
2187,2670387
2188,4136
2189,31109
2190,94951
2191,99255
2192,100070
2193,108703
2194,99843
2195,108539
2196,91253
2197,100051
2198,100743
2199,91523
2200,108471
2201,98814
2202,98872
2203,101430
2204,99397
2205,107285
2206,92157
2207,100369
2208,100120
2209,92221
2210,105264
2211,100287
2212,101082
2213,100167
2214,99072
2215,116980
2216,84544
2217,100281
2218,100069
2219,99118
2220,94457
2221,106527
2222,100672
2223,98716
2224,99986
2225,138877
2226,55417
2227,106377
2228,100462
2229,101491
2230,100024
2231,100480
2232,99599
2233,99497
2234,92145
2235,125774
2236,75992
2237,97376
2238,99503
2239,100014
2240,99897
2241,99770
2242,100648
2243,3271325
2244,4352
2245,29366
2246,95467
2247,99360
2248,100475
2249,3575859
2250,25104
2251,894
2252,99652
2253,98797
2254,98885
2255,100139
2256,109398
2257,91174
2258,110327
2259,98865
2260,100959
2261,89753
2262,108084
2263,113133
2264,79498
2265,106794
2266,100370
2267,100392
2268,100767
2269,91877
2270,108810
2271,99906
2272,101101
2273,99535
2274,100671
2275,99038
2276,98396
2277,102220
2278,90469
2279,107399
2280,100935
2281,97911
2282,111528
2283,90253
2284,101356
2285,99066
2286,100719
2287,90908
2288,108266
2289,100023
2290,99893
2291,101266
2292,109432
2293,90047
2294,99277
2295,92095
2296,108764
2297,96807
2298,102450
2299,98677
2300,101838
2301,98816
2302,106761
2303,85897
2304,106564
2305,100689
2306,99220
2307,102268
2308,98503
2309,100140
2310,99373
2311,102293
2312,98056
2313,92032
2314,109984
2315,96062
2316,101328
2317,99728
2318,103879
2319,96270
2320,102043
2321,99645
2322,91214
2323,105741
2324,307398
2325,1678
2326,91947
2327,100271
2328,98660
2329,99506
2330,101529
2331,100422
2332,92889
2333,106845
2334,99544
2335,99933
2336,99455
2337,100160
2338,100276
2339,100921
2340,97815
2341,101888
2342,92528
2343,2952724
2344,3997
2345,45021
2346,98108
2347,99543
2348,3569901
2349,8172
2350,24072
2351,96034
2352,100706
2353,100429
2354,100089
2355,108380
2356,99152
2357,98549
2358,104849
2359,89720
2360,109339
2361,91994
2362,108205
2363,100851
2364,98882
2365,101095
2366,99887
2367,99134
2368,100984
2369,91716
2370,107203
2371,100374
2372,100401
2373,100405
2374,99871
2375,98274
2376,97339
2377,100882
2378,101082
2379,93430
2380,107613
2381,100301
2382,99814
2383,100219
2384,98991
2385,100239
2386,99879
2387,100448
2388,93104
2389,106675
2390,99789
2391,99696
2392,99740
2393,100167
2394,99031
2395,102357
2396,99745
2397,99286
2398,93126
2399,108503
2400,98860
2401,97935
2402,102312
2403,100083
2404,97920
2405,100607
2406,101397
2407,91829
2408,107977
2409,99861
2410,99492
2411,101573
2412,98036
2413,101728
2414,100921
2415,99331
2416,90699
2417,110251
2418,99503
2419,99219
2420,99577
2421,111419
2422,86867
2423,101882
2424,100059
2425,92316
2426,108491
2427,98614
2428,102207
2429,98133
2430,99468
2431,183852
2432,110026
2433,107400
2434,99177
2435,101584
2436,99895
2437,93897
2438,109989
2439,90313
2440,98421
2441,2321630
2442,80464
2443,96785
2444,101057
2445,157934
2446,184153
2447,91874
2448,68685
2449,97579
2450,100064
2451,99476
2452,99004
2453,107191
2454,98324
2455,102707
2456,104018
2457,161667
2458,54562
2459,86699
2460,141201
2461,67857
2462,110224
2463,110451
2464,74849
2465,122882
2466,75072
2467,151501
2468,70599
2469,80246
2470,129416
2471,79365
2472,95559
2473,115163
2474,79752
2475,1455090
2476,51474
2477,75978
2478,99254
2479,99492
2480,99468
2481,100740
2482,99519
2483,109597
2484,92729
2485,105451
2486,99443
2487,99333
2488,99800
2489,93947
2490,107044
2491,101308
2492,100222
2493,99767
2494,111345
